	name	fold	log2fold	tstat	pvalue	qvalue	updown	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	pip031116_control	pip031116_pest	maxint	mean1	sd1	mean2	sd2	mns13pip3p_again	mns1pip3p	mns20pip2p2	mns20pip4p	mns22pip2p	mns24pip4p	mns26pip1p	mns27pip1p	mns28pip1p2	mns2pip1p2	mns31pip3p2	mns32pip3p	mns34pip3p	mns4pip1p	mns9pip4p	mnsC50pip2p	mnsC51pip4p2	mnsC52pip2p2	mnsC53pip2p2	mnsJ1pip4p	mns12pip4p	mns15pip2p	mns15pip4p2	mns18pip2p	mns23pip2p	mns23pip4p	mns24pip2p	mns25pip3p	mns26pip3p2	mns30pip1p	mns30pip3p2	mns32pip1p	mns34pip1p	mns35pip1p2	mns3pip3p	mns41pip4p	mns4pip3p2	mns6pip1p	mns9pip2p	mnsC52pip4p
2204	M114T10_2	1.038548508	0.054568602	0.155154997	0.877520392	0.999774321	UP	114.495954	114.4319712	114.5397111	10.17308326	10.12450027	10.6573332	38	15	14	3646.927734	4117.355418	3224.004453	4276.073325	3245.748597	5519.697854	1491.290667	1634.232657	2905.222014	7285.408297	4677.695897	12308.35857	1316.470962	3848.068527	1198.731732	2818.778341	1384.590595	5710.013321	4669.927692	11305.79552	4324.550008	1660.500802	536.8734654	2387.631297	5363.270151	4259.663057	6572.962096	1466.800373	10071.48978	1733.042351	2463.601384	2737.279568	6093.683905	2552.106694	2614.583304	2829.565683	2913.421919	1559.587097	1547.536554	2711.689236	5261.782609	1635.982445	3734.218404	10424.9323	12337.53775
2205	M70T33	1.034513002	-0.048951777	-0.155065194	0.877597492	0.999774321	DOWN	70.28591057	70.25021105	70.30691331	32.86399908	32.81866571	32.88333509	22	12	10	697.9375	1003.806265	713.4570955	970.3176893	650.993254	1474.567134	417.367576	821.7068238	721.5680862	1912.695464	881.8123935	1301.83094	417.6993825	1166.583416	753.3930898	561.9960726	495.315223	1824.965792	572.2998826	3343.101199	532.7679535	697.5083897	290.5345436	1023.048359	865.3635839	1627.703303	340.9136978	592.8595296	332.1631116	109.6873207	453.2548959	1058.352079	1147.678138	769.5399088	529.9814908	1566.968161	637.4892214	1288.379755	414.3182287	568.0788262	2257.356387	699.1115696	803.8618472	2213.936499	1994.719815
2206	M452T40	1.046785063	0.065965243	0.154459251	0.878067379	0.999774321	UP	452.1734339	452.0284529	452.2771331	39.70750049	39.61099857	40.01333353	52	19	15	20894.90625	37115.76926	34598.44161	38852.23285	36478.68251	70381.55681	56375.44351	4469.766818	6405.429756	74211.35686	93269.79023	16.24764701	63794.79122	15571.8182	14768.973	8942.839738	8581.208397	58128.30978	99232.18977	76309.29298	62857.63338	6946.352972	6575.456903	8405.679878	7071.247427	131216.0322	71987.90472	11816.6265	34.01218847	14.51122095	57345.36673	76980.73086	35995.22049	8418.245848	40997.96928	2484.904356	12347.68764	69776.38103	583.7994194	57593.94589	41251.46071	13710.70163	73606.58566	35.49996999	70847.07072
2207	M256T26	1.067385329	0.094081088	0.154427335	0.878090167	0.999774321	UP	256.2776572	256.1738632	256.3564866	25.86566735	25.86183289	25.88233403	22	10	12	2967.830078	1865.343481	2586.719473	1991.065653	2562.16032	0	241.9303432	172.6102209	900.7792608	4926.174506	2630.186459	7480.651986	528.2017997	875.0076309	449.7875412	679.5903322	889.5216353	2736.832242	1528.077554	9591.506402	1149.13465	107.2876005	195.369588	606.9699636	1617.249901	2279.836614	0	155.0456415	7602.200444	168.9176493	758.9671977	1082.934188	3705.865134	109.7878416	565.9242812	831.1725492	698.637045	423.7139682	708.33182	868.1456744	4223.929915	235.4877622	1120.732301	6302.069669	7979.613355
2208	M54T19	1.03491955	0.049518624	0.154282545	0.878204114	0.999774321	UP	54.21348543	54.1835001	54.22727629	19.15366597	19.12916676	19.17049933	39	20	19	3507.25	6094.182946	4422.867983	6306.989074	4299.897148	12446.9311	1394.746677	3421.800351	3932.417116	8706.089401	11081.27763	6671.866151	1874.363263	8397.069136	2383.60918	3484.302575	2830.009069	4930.716671	8245.011154	17029.31324	11670.56446	4512.360211	530.5454312	1569.051184	6771.614928	10202.91615	10605.00515	1401.895747	14330.85615	3400.010305	4242.930739	9303.841482	5945.090602	4679.139255	4253.634745	5176.158069	4434.593954	2637.373277	536.5845123	2729.337062	7650.566161	2642.305582	5107.575094	10428.74933	16431.2181
2209	M369T29	1.056345121	-0.079081258	-0.15412443	0.878334403	0.999774321	DOWN	368.6832013	368.5340183	368.7732052	29.21300021	29.1973324	29.24333356	29	14	15	11369.96875	12498.8355	13030.40463	11831.75466	14313.43003	30809.05507	2076.992991	121.9129674	7089.714549	16081.58848	21491.53512	25259.22917	4998.840358	16700.20994	5219.054337	0	3664.280889	14645.58341	22679.40252	48653.99694	21897.76302	45.93731518	70.3778388	228.0258759	8243.209197	20202.83068	0	89.33344404	36962.24628	5181.368791	4598.389648	6198.205196	20303.10147	0	7622.410717	14.81818484	7631.08981	4729.829563	238.4132023	3889.827094	22058.93378	5080.347083	6984.251051	35192.6759	49657.02125
2210	M129T10	1.035813099	-0.050763708	-0.153888357	0.878517357	0.999774321	DOWN	128.558333	128.4879268	128.600127	10.17274992	10.12483344	10.20533342	28	14	14	863.375	1017.760962	751.5368812	982.572013	693.5055819	1462.474151	325.9902421	418.7543115	682.722267	1765.699086	1284.977504	2760.762956	175.4323172	947.2782615	689.7870974	542.7294764	594.5671153	1165.784292	1113.170959	2842.50313	1031.234254	479.725014	149.9730653	587.7341571	1333.919582	1165.387795	1437.114842	396.867316	2347.769567	391.4325941	547.1686155	685.3836669	1502.217155	569.8769528	656.5645742	597.0722458	677.2538119	348.6756245	375.3324654	614.974576	1234.351467	448.7872164	860.197767	2431.712099	2363.29991
2211	M88T29	1.042236006	0.059682002	0.153819457	0.878567216	0.999774321	UP	88.38060465	88.34010983	88.41191545	28.54983259	28.19949913	28.90966716	32	11	12	1561.178711	1571.049541	1389.299404	1637.4044	1338.523822	4835.661287	351.3551715	767.6745659	669.1513321	2216.122762	3042.958242	983.007998	655.6810331	2727.099089	604.006227	587.116352	294.769151	2374.100874	2161.741702	4589.756652	1802.481749	1571.959656	113.0585705	473.1149343	600.1734776	3326.830945	3280.90879	871.0618419	2782.403082	508.4172586	720.1206443	2240.051105	1322.206618	751.0549515	1414.546429	707.7212432	743.5976272	965.799499	155.5011972	854.1687948	1996.792276	586.1738562	1337.041346	2530.260301	5653.430187
2212	M321T29	1.044755452	-0.063165288	-0.153657282	0.878693272	0.999774321	DOWN	320.5291616	320.4050484	320.6384028	29.38166692	29.36299914	29.40066692	19	7	12	1895.598633	1703.223482	1490.367499	1630.260439	1512.718438	2330.625888	334.6260192	249.5310345	670.9470266	2669.047085	2926.871442	1585.354233	517.6161971	3983.286267	699.9646189	539.2502791	456.4163969	2952.331109	2939.616965	5460.53918	2996.856638	1191.322222	127.8616152	383.8903489	1048.515072	3074.19041	8.552810353	719.6732173	4016.532323	580.4837312	547.377227	2548.052448	1698.507061	903.4936446	1483.213196	1120.703238	1099.953908	952.6473895	227.1663704	633.767218	1945.228764	544.9070431	835.181186	3787.613197	5877.96439
2213	M203T19	1.045185703	-0.063759295	-0.152751909	0.879402325	0.999774321	DOWN	202.9128251	202.8299443	202.9899049	19.15399971	19.13983343	19.1770001	22	12	10	652.8930664	1095.215522	995.2543527	1047.49018	980.7170173	2297.604101	248.1810883	735.4231243	308.3427771	1801.219385	2388.884681	1222.19358	364.1703738	1761.592653	55.78358484	79.837685	26.13346779	819.3168211	1818.202772	3348.750714	2348.607814	800.9399253	48.04108492	96.03806658	1335.046738	1952.22459	1830.563658	66.64358939	2944.942445	704.1552759	767.9676314	2022.549289	1152.105307	136.56471	780.787097	84.95200498	0	427.3641944	27.63799914	355.6867527	1416.734036	72.07249091	1083.475141	2004.941932	3118.43545
2214	M100T19	1.03455299	0.049007542	0.152671929	0.879465211	0.999774321	UP	100.4370741	100.3863022	100.468395	19.15383266	18.70283288	19.44600058	45	19	18	3199.402344	5725.610335	4144.231926	5923.447291	4050.787544	11840.97529	1301.834743	3324.64736	3943.991662	8113.031346	10298.31767	6149.813906	1855.896872	7590.239343	2395.471304	3396.363495	2768.876623	4839.44056	7755.8748	15914.5672	11059.56708	4123.546066	9.29017285	1576.132293	6254.328917	9504.197017	10037.03267	1340.032604	13486.49973	3110.557703	4118.674566	8867.59954	5676.434588	4249.650051	3903.095501	4822.156662	4200.524995	2768.730553	87.32380931	2768.408362	7076.646219	2459.002101	4840.102638	9759.645343	15392.63117
2215	M58T16	1.033553866	-0.047613581	-0.152509525	0.879596335	0.999774321	DOWN	58.23934205	58.20674701	58.25630132	16.30149956	16.04749949	16.32116587	39	18	18	14516.42969	18614.81931	12061.44925	18010.49748	12982.77753	24146.84442	5433.670812	8945.189843	13055.95884	30229.12425	22697.33882	46984.73289	6670.806478	20336.93093	13066.92175	11362.85591	13222.61385	25592.39089	22232.12995	46966.48578	13777.37491	8811.219646	5416.608939	11475.8803	21871.30694	20393.53765	25436.04245	7653.610929	45939.38853	6438.278072	11116.00301	9851.518746	26732.38996	13285.17103	10052.90058	12958.3762	13104.56688	7412.876978	8882.119763	12036.9526	20683.44882	8171.145177	11915.02373	38412.66282	49733.93568
2216	M145T14	1.038678153	-0.054748688	-0.152568818	0.879611476	0.999774321	DOWN	144.6348088	144.5590222	144.6831446	14.37008335	14.16433353	14.47033306	32	14	15	1193.338867	4676.009307	4093.263935	4501.884719	3048.908749	5650.169973	1710.934817	3994.410454	3197.286991	10042.80662	11918.75241	12778.47247	2359.177951	127.9087016	404.4327339	69.36199484	3262.498072	6117.029872	7366.543437	10827.2823	6821.06746	2966.061682	748.9360371	2634.863089	522.1890662	10321.42695	3676.153659	3044.338231	9380.108342	2097.187124	2209.106395	7423.859982	7004.306243	3026.875175	3932.448588	253.2814269	2966.139545	5789.739843	228.6938004	3147.599331	8172.154615	2174.624819	4327.161591	8967.085053	1895.403656
2217	M175T19	1.035658358	0.050548167	0.151944019	0.880035975	0.999774321	UP	174.8009378	174.712147	174.852162	19.15383266	18.68833367	19.1770001	49	20	19	3762.625	6448.767771	4870.783368	6678.720241	4699.278277	13537.66261	1551.684502	3548.487473	4162.404824	9580.720715	11926.88339	7177.716249	1891.063275	8920.058046	2043.888902	3354.558165	2840.262874	5213.804725	8698.136988	18434.87398	12782.88085	4180.138855	543.6215132	1649.192621	6937.314863	10831.54482	11573.75694	1320.170738	15463.5563	3494.55522	4568.391475	9789.580379	6557.253754	4648.402528	4425.806433	5353.343082	4649.248714	2992.147471	604.2029934	2732.262192	8128.609397	2318.155735	5256.424263	10994.69187	17872.30051
2218	M228T14	1.043010923	0.060754267	0.151682315	0.880251498	0.999774321	UP	228.0048123	227.9173924	228.1031333	14.34725027	14.21550005	14.43016658	18	7	11	490.4284668	1478.531441	1403.198958	1542.124443	1243.56952	2781.643789	668.157543	204.7876811	1027.10723	3034.752897	2864.447304	3084.751147	894.8968657	152.560546	237.7532886	176.7784392	335.6834161	3793.996554	2450.21849	3547.71715	3197.279903	799.2518338	38.78044149	72.32337263	207.7409257	4804.387686	2990.458544	93.58728081	3272.380876	952.5867767	494.3482858	1517.700397	2899.832866	135.8529595	1687.540819	78.98687357	632.2951636	973.8883747	581.2328317	1154.71308	2690.110554	909.3179641	1380.236729	1905.710676	1687.320127
2219	M58T30_1	1.040419249	0.057164996	0.15151673	0.880371016	0.999774321	UP	58.23899347	58.21443617	58.25635342	30.41866572	30.39299909	30.42799909	21	10	11	1202.161133	1812.163796	1559.862283	1885.410095	1496.90948	4520.155758	466.0013032	30.6098465	978.8804315	2489.485353	2380.204159	3468.903727	562.7247728	2987.377043	1025.557164	487.7872863	951.1868797	2685.436417	2737.229887	5710.135959	2147.398884	849.3330167	30.06251533	226.6531356	1508.15238	2536.568599	2919.268969	106.2500943	4259.13836	693.340797	575.2981648	1490.079785	2385.414583	1394.320587	1374.600707	1691.274823	1459.319395	1255.406871	139.3976358	847.5525271	2868.021593	220.0337163	1508.29293	4600.771587	5383.85018
2220	M259T33	1.039739875	0.056222637	0.151105093	0.880705897	0.999774321	UP	259.2248206	259.1588399	259.3037645	32.86541708	32.30383301	33.04433439	22	11	11	417.1696777	642.4943486	490.6380209	667.6502547	559.984882	369.1341555	285.270354	189.7410217	597.9061272	1836.906882	983.8561702	1238.361772	320.5405516	179.2025309	529.6876409	556.324846	153.3257066	1603.294048	501.3283678	1189.063916	380.5823965	506.4634683	53.28755151	752.4840091	623.1254551	1674.678533	69.38136754	727.3579271	64.2957425	55.01168014	357.672471	897.0702683	833.8197745	555.8468141	536.5984493	951.2677548	403.9862202	785.1275074	112.9383777	389.3572356	2106.143315	477.1263845	1268.925402	0	1086.39987
2221	M169T40	1.027375018	0.038962898	0.15070247	0.881042905	0.999774321	UP	168.7832469	168.6964865	168.8507674	39.69166563	39.15866622	40.26666655	75	20	20	34095.21875	92397.66831	58405.55651	94927.05616	47146.93365	142359.1376	135817.0086	55520.53351	46036.45933	143205.8692	173752.6057	21259.93437	121138.8203	120641.9114	35282.45398	50826.90564	23564.66676	114657.4352	179121.919	130966.7824	187698.6378	78488.57712	19796.07482	48344.60329	19473.03026	170161.8468	53158.3398	149871.5829	42081.50718	81684.14123	131096.2453	141965.5048	69758.64627	113666.3388	100825.3697	35198.27015	48656.64499	147664.6762	2782.012346	121448.1295	82126.86269	57146.98675	154221.8728	70149.40837	124876.7366
2222	M226T14	1.034149708	0.048445052	0.150659726	0.881085887	0.999774321	UP	226.0259157	225.9084698	226.1092292	14.35683345	14.18183336	14.51866681	45	16	17	1656.705078	5817.714814	4639.119922	6016.388077	3641.065609	9935.211348	1749.717553	3767.880372	4504.071366	14090.35913	6743.604115	11460.16955	3567.392498	2041.931255	262.7788366	4424.532952	3550.545959	13366.22909	12842.0226	5953.307699	10925.30058	344.0619511	1857.336738	161.5583431	4806.28435	7642.917561	9622.682167	133.5276567	12806.43449	3887.692082	4571.829528	12152.48506	9935.065962	4717.218506	5539.693582	3601.357522	3120.559965	2253.456767	2473.629349	3734.691552	12118.34228	3125.533952	5246.016929	7250.494135	6394.132484
2223	M102T20	1.03698539	-0.052395568	-0.150363338	0.881274532	0.999774321	DOWN	102.4241345	102.3688865	102.4531283	19.86166735	19.46033428	19.87783405	44	19	20	3527.347656	4716.17005	3466.542398	4547.961906	3607.199632	6405.007121	1252.695457	1662.452574	3397.623099	7267.761086	5585.630468	12128.15976	1628.375335	5025.529618	3010.068392	2611.480663	3034.648684	7257.007231	6097.967083	13755.97131	3258.214134	1922.392766	866.3409109	2535.669347	5620.405966	5311.475474	5681.144112	1491.654816	14125.15053	1612.809926	2268.218714	3143.417588	7238.255786	2696.115894	2642.066028	3119.57275	2982.708456	1750.730458	2624.892893	2913.111404	5224.090654	2227.887552	2967.298697	7548.558038	13390.07834
2224	M188T20	1.038460809	0.054446771	0.149774859	0.881743603	0.999774321	UP	187.8976649	187.7849696	187.9816154	19.86166735	19.76483361	19.89650034	50	18	20	19120.5625	14442.96633	12345.94702	14998.4545	11076.31177	1338.945889	4973.507266	8295.850853	12719.67848	26884.29348	19299.00666	35776.62569	5941.548849	17461.65764	11501.27757	10267.77737	12663.19531	20900.7075	2127.019405	51447.07084	8803.411779	9110.334935	380.8431878	10670.57843	18295.99551	17509.97755	19510.39228	5925.467918	3361.203528	5764.820697	11536.77654	9618.85704	28688.98037	11326.31595	10417.50562	12923.84827	10682.448	7627.834867	11908.14608	12770.54741	17486.57533	9631.327172	10478.72104	31468.14213	51331.20222
2225	M228T25	1.034732495	0.049257842	0.149681564	0.88181892	0.999774321	UP	228.0302532	227.9129915	228.1245251	24.77016701	24.70850071	24.85800076	37	19	18	3029.75	5853.772719	4546.635202	6057.08885	4028.52527	8968.839055	1821.911343	5391.481701	906.6042638	15465.09959	9456.788115	12301.86629	2164.6053	7740.936084	3499.353222	3243.787995	1702.782898	10518.55222	2960.31728	14129.00911	2540.928579	5132.768559	22.33876154	5236.108961	3871.37505	12699.2051	8608.956958	4593.871271	5370.423779	466.725599	2140.841486	7750.688891	5405.168857	2754.316259	1767.427261	12806.10358	2415.085524	9481.499843	1429.192244	2579.800509	11362.24068	3569.354498	9798.796959	10847.93836	5294.139352
2226	M98T18	1.027811512	0.039575716	0.149475065	0.881971718	0.999774321	UP	98.41425243	98.362209	98.44694829	17.80200005	17.78116671	17.82033299	36	18	18	2332.740234	3077.899915	1760.081465	3163.500964	1860.459657	6212.071677	1565.692046	1467.959722	1856.075409	2959.640844	4314.349871	4215.245403	1313.33302	5102.579351	2432.354198	1579.869014	3139.123912	2493.483634	4007.68751	6258.679535	5125.422352	1357.820747	449.4648191	1358.983794	4348.161449	3855.618073	5700.271044	2383.122603	7915.952517	2462.77259	2523.136024	1971.511087	4162.915325	2220.579625	2990.828038	1034.997437	3493.269102	1310.794268	898.0737267	2682.038687	3165.151692	1417.839244	2231.442149	4039.763772	6809.942283
2227	M186T26	1.040518301	-0.057302339	-0.149202724	0.882190797	0.999774321	DOWN	185.8658216	185.7937295	185.925973	25.7529995	25.7373328	25.76949914	22	12	10	2034.803711	1978.690886	1548.066502	1901.639678	1713.847657	3179.316079	262.0376658	558.5342039	1069.224638	3086.899574	2507.07958	5065.738453	511.1165346	2265.622321	1121.843247	1045.684805	1458.602466	3144.78024	3031.543908	5620.981849	1575.911587	527.324059	99.3952642	859.3670747	2582.814168	2361.939044	2518.130101	78.42531353	6972.57782	651.1396373	847.3526594	964.7458354	3212.509404	986.7340751	959.2941928	1294.847547	1546.985174	516.1326003	1222.34557	1183.444237	2223.019097	396.4415744	1236.002864	4122.519104	4738.207704
2228	M219T10	1.038311473	0.054239289	0.149180199	0.882200722	0.999774321	UP	219.0377588	218.9076914	219.1092976	10.17266687	10.12450004	10.20533342	38	18	20	2732.134766	3193.206119	2573.792796	3315.933721	2629.001026	4435.337049	256.9397841	1014.260969	2070.651823	5279.250753	4190.909523	9028.687968	1076.513786	3248.574048	1734.923504	1882.692261	2063.93168	4351.672988	3398.55397	9613.615288	3641.510746	1202.525861	0	1419.984802	3953.585572	3597.03204	5373.538634	1178.809772	8501.615438	1457.486505	1872.604383	2104.419346	4944.670145	1609.024118	1929.826439	1878.400107	2065.059446	1077.16307	1114.336517	1994.096653	4273.465276	1116.021331	2766.381044	7995.450902	9469.273261
2229	M256T25	1.035485729	-0.05030767	-0.148592046	0.88267021	0.999774321	DOWN	256.1813213	256.0590201	256.2776911	24.75949957	24.22400093	24.83499999	43	20	19	31628.5	56457.60683	43324.65811	54522.44793	38924.30146	124620.7409	18395.45973	47707.42761	27650.7528	159921.2192	91053.96321	115672.7954	18040.59774	48889.7755	31963.18951	28702.7039	20820.43248	90452.54792	28461.31485	114464.5354	25164.86925	44515.115	10652.45828	47270.16265	34732.07538	113019.6088	89518.92414	43843.6985	48718.2926	7257.379743	19931.89965	73635.10168	56250.58941	26366.86361	21626.26069	0	22146.64397	85704.53217	12926.08477	23678.53093	113384.1766	31261.53922	85680.95751	108554.7666	106943.1079
2230	M88T23	1.026148263	-0.037239193	-0.148211564	0.883030969	0.999774321	DOWN	88.38368764	88.33878253	88.4070398	23.05125076	22.72716597	23.11249981	34	16	16	3092.169922	5168.95914	3207.417413	5037.243961	2346.938914	11812.80029	1891.435748	2769.284162	3133.412452	8248.62201	8263.213574	5086.349083	3535.079365	5918.289853	3798.2358	3668.599246	2947.390147	7976.751608	6295.62681	12726.50654	5282.264713	3360.215473	656.7983882	3126.681845	2881.625691	7137.183605	6271.029351	3861.934247	7674.359374	1968.434155	2372.836081	5078.897556	5697.487593	4127.169454	4172.352075	4438.271859	3769.884167	5277.648156	1541.303671	3591.628144	6465.834653	2337.281659	5385.86884	9103.895474	10471.57911
2231	M84T14	1.031586784	-0.044865195	-0.147925487	0.883183877	0.999774321	DOWN	84.35526695	84.29932342	84.39284209	14.3500001	14.10483313	14.40849973	46	18	20	2995.607422	8062.543618	5314.456152	7815.671686	5240.294632	8982.229887	2126.414919	4000.19498	5389.030668	12166.54463	15273.17429	10703.04844	4071.788013	11385.82859	5003.607358	4490.514108	2259.08424	19506.24906	13342.14058	17331.2762	7841.880307	3440.742884	1722.764247	4636.634725	7577.724248	10418.05063	6972.012266	5115.238508	19857.4417	3159.448896	3475.759517	7428.758107	11608.56978	5252.20604	3950.730784	11051.69727	5804.168679	7012.081678	2202.894218	4435.72553	6802.813523	1747.210391	5495.547336	18940.41262	15582.66625
2232	M54T27_2	1.038753383	0.054853175	0.147895791	0.883209798	0.999774321	UP	54.19470671	54.17876542	54.21759531	26.63824978	26.40533267	26.79916573	16	10	4	511.9284668	550.8357348	442.5405808	572.1824828	469.9125838	1194.499308	107.5792833	541.5504558	361.4714841	521.1782855	1074.510679	592.337853	182.9566761	651.8859777	174.6842766	351.7955157	237.7567423	1423.813298	472.2480887	1622.645572	515.0086481	445.2114921	29.41959279	257.9175452	258.2439213	746.173975	674.3480649	443.6943946	421.270149	79.01633082	126.6788852	1502.320605	491.3849003	369.9531766	157.9947891	797.3311383	191.3223467	570.5644716	36.67261594	258.5834746	672.3827733	178.8430313	676.9957379	1626.47865	1421.640146
2233	M221T13	1.060114184	-0.084219664	-0.147849421	0.883248606	0.999774321	DOWN	221.0230403	220.9272786	221.1342667	12.84575	12.4583332	12.88149979	18	10	7	937.5537109	796.1871085	917.8355496	751.3943873	996.6416065	1312.856458	28.92237797	13.7110598	649.5229478	1501.669542	1353.28975	2967.165862	289.5035805	1055.855948	4.961767804	35.17003106	13.52559494	911.2344843	1574.696806	2902.012277	685.0981248	13.53919043	0	477.7447202	133.2616452	1197.298156	1355.943575	61.03059473	3314.826559	208.0939753	42.93961843	516.1143479	1458.813102	42.65115336	44.24090275	732.8544533	57.01373178	61.22055879	22.74479408	22.23189477	1054.856618	63.60748173	5.363750514	1915.226524	2850.815956
2234	M131T26	1.040092446	-0.056711764	-0.147558237	0.883494769	0.999774321	DOWN	130.5775958	130.5101986	130.6269998	25.75224988	25.54316723	25.94666585	36	14	13	3079.9375	3592.82116	3214.086432	3454.328674	2699.556194	5234.782153	615.6970385	1454.654133	2178.686967	2567.203328	4870.056045	11239.01846	1013.552368	2701.566792	603.1157944	2261.392794	2815.102998	5885.489291	5986.2802	11601.93587	3159.131994	698.4202817	460.13865	1755.583291	4754.614752	4759.128048	5422.699162	738.9314468	11515.37605	972.6033883	1767.949735	1974.78367	5309.911319	2131.962691	2201.805841	2442.040459	2649.723038	1442.538922	2184.342537	2438.148847	3865.900897	927.2017231	2317.614908	6285.70458	7738.206216
2235	M71T23	1.030192415	-0.042913823	-0.147295118	0.883781811	0.999774321	DOWN	71.3003746	71.26523979	71.32503335	23.06491684	22.82616753	23.08233314	30	10	11	1353.838867	2431.911551	1788.494744	2360.638183	1218.240797	5155.676501	837.5274741	1296.430095	1347.200472	3648.750034	4027.152403	2204.740294	1509.916047	2707.09924	1691.112443	1403.424311	1215.570821	3892.005595	3094.025824	7862.143989	2418.23787	1354.045581	255.6188681	1341.959607	1375.593543	3335.132594	2862.834407	1661.748221	3763.995598	867.6421065	1117.653129	2328.539698	2792.112342	1778.803499	2015.177422	2058.463622	1829.573584	2316.347208	619.596336	1470.396041	3128.935869	971.233871	2396.957977	4927.507361	4970.112779
2236	M89T14	1.045614679	-0.0643513	-0.14709863	0.883889867	0.999774321	DOWN	89.39651332	89.35317613	89.43964449	14.34641686	14.20033357	14.82400004	28	10	12	1456.553711	1537.892763	1229.210598	1470.802576	1627.69769	726.2186149	364.0851759	954.4226024	522.9033845	1546.119536	2929.825596	4261.446298	517.7653878	2140.702263	768.2824712	886.4935455	703.7395701	3034.676081	3172.076739	3676.265586	1286.965263	834.3111802	179.8510369	576.4001537	1675.304784	3090.956258	166.8497751	630.6653801	922.3304068	129.8281378	638.2529707	1131.413841	1942.255223	519.2233785	798.5073572	2288.93935	710.9311502	2265.148099	110.4626954	555.7063526	2961.846865	361.2327583	2526.29521	7036.520705	628.685604
2237	M73T20	1.031041573	-0.044102505	-0.147000199	0.883909582	0.999774321	DOWN	73.31975915	73.27875441	73.34064407	19.86200069	19.82883324	19.88033365	40	20	20	27893.96875	37673.33138	24068.36824	36539.10025	24726.49865	56192.31708	11107.91069	19618.2035	27408.26958	55321.07124	38422.71178	80612.26995	13488.73741	41915.1253	25923.70396	24406.261	26575.08163	54866.50028	50519.18983	103111.5455	28050.40751	18775.15566	8026.402776	23615.04986	45510.71314	40318.58638	44262.91569	15001.69172	99662.67901	13103.33436	22653.0324	26654.12027	52845.23176	25235.92633	21897.66269	33217.17526	28459.41734	17150.14406	21628.58066	25399.82553	39544.27559	18186.49001	24858.58805	64126.49028	96575.83756
2238	M117T22	1.036748174	-0.052065506	-0.146633926	0.884197779	0.999774321	DOWN	116.503209	116.44582	116.5408015	21.95449944	21.40716669	22.25566583	50	16	18	2012.294922	3922.097949	3066.092384	3783.076786	2928.534225	6762.709035	566.2900218	1696.440007	2686.696561	5776.117059	6355.378763	11228.32019	1282.285166	3711.5774	2746.285917	2395.466307	2251.560431	889.9293451	6719.284147	10326.24457	3999.458858	2138.358279	469.0040191	2119.530789	4321.022103	5207.718803	4489.381709	1060.221456	11524.30482	938.1470636	1731.908245	1287.898005	6176.917285	2199.638416	1902.403527	3410.141726	2796.800786	1943.428227	1556.279055	2639.093811	5874.834991	1537.703382	2842.256107	9115.808161	7426.650146
2239	M129T22	1.031607938	-0.04489478	-0.146228147	0.884515768	0.999774321	DOWN	128.601679	128.5346791	128.6395693	21.95383355	21.92233353	22.06749952	41	20	19	7028.980469	13626.0534	9225.107022	13208.55811	8827.727786	22579.60319	2330.813587	6241.030582	11018.70605	20748.46369	20024.40193	31902.56767	3874.464359	15748.48748	9032.242678	9726.210821	9204.767637	17222.04833	19465.52826	35093.19503	11331.17171	7194.169929	1206.520132	6100.323468	12476.35153	15596.67178	13014.86028	4665.547553	33967.41065	4414.325475	5711.053409	9514.833853	18490.76034	9440.930217	8136.978913	12505.55728	11395.43878	7975.661874	5776.879052	8378.356905	18190.18339	6066.600706	11082.37849	28033.79815	31812.93518
2240	M73T23	1.028274302	-0.040225169	-0.145913985	0.884852825	0.999774321	DOWN	73.32104075	73.2825153	73.34557504	23.06141742	22.72716597	23.11249981	60	20	20	5835.027344	10169.20545	7031.977153	9889.584354	4898.839557	22336.55535	3735.171918	4884.741319	6026.419267	15747.79523	16561.6121	9479.084378	6547.69325	11611.07562	7278.951393	6815.368436	5383.402042	14594.86229	13159.92925	30383.79712	10073.00651	6188.751418	1070.624504	5866.309903	5638.957699	13902.59672	12327.32294	7269.549275	14886.77384	3618.95831	4772.760997	9540.463402	11251.03838	7595.669912	8588.125177	8605.200916	8096.498452	9532.520262	2886.73185	6693.844969	12897.4838	4276.506441	10317.62181	19108.34796	21623.67168
2241	M174T16	1.02997178	-0.04260481	-0.144419842	0.885932278	0.999774321	DOWN	173.7978048	173.7026976	173.8468394	16.30466661	16.25950072	16.32483368	40	20	20	5320.757813	7447.336752	4719.70813	7230.622136	4770.703815	10136.51039	2185.143888	4015.302143	5257.319531	11591.46416	8755.017524	17748.5026	2956.117904	8136.378867	5266.649994	4561.38795	4983.883589	9980.304319	9335.38455	19380.14279	5904.642764	3483.56906	2162.141172	4689.535853	8417.336001	8384.576269	9995.971164	3198.155561	18216.07326	2441.36427	4575.0807	4650.239448	10290.70734	5302.957771	4155.75904	6084.781311	5598.69018	3275.508802	3552.445079	5149.929017	8718.64332	3400.676626	5251.725426	14097.93372	18271.22442
